date,NOKBRL CURNCY
08/30/2016,0.388
08/29/2016,0.3901
08/26/2016,0.3946
08/25/2016,0.3935
08/24/2016,0.3925
08/23/2016,0.3936
08/22/2016,0.3895
08/19/2016,0.3899
08/18/2016,0.3973
08/17/2016,0.3908
08/16/2016,0.3907
08/15/2016,0.3877
08/12/2016,0.389
08/11/2016,0.3815
08/10/2016,0.378
08/09/2016,0.3742
08/08/2016,0.3744
08/05/2016,0.372
08/04/2016,0.3784
08/03/2016,0.3831
08/02/2016,0.3869
08/01/2016,0.3843
07/29/2016,0.385
07/28/2016,0.3846
07/27/2016,0.382
07/26/2016,0.382
07/25/2016,0.3835
07/22/2016,0.3805
07/21/2016,0.3853
07/20/2016,0.3836
07/19/2016,0.3818
07/18/2016,0.3854
07/15/2016,0.3867
07/14/2016,0.3889
07/13/2016,0.3875
07/12/2016,0.3907
07/11/2016,0.3891
07/08/2016,0.3872
07/07/2016,0.3957
07/06/2016,0.395
07/05/2016,0.3931
07/04/2016,0.3942
07/01/2016,0.3875
06/30/2016,0.3842
06/29/2016,0.3837
06/28/2016,0.3896
06/27/2016,0.3957
06/24/2016,0.4019
06/23/2016,0.4095
06/22/2016,0.4075
06/21/2016,0.4107
06/20/2016,0.4101
06/17/2016,0.409
06/16/2016,0.413
06/15/2016,0.4181
06/14/2016,0.4164
06/13/2016,0.4213
06/10/2016,0.4132
06/09/2016,0.4169
06/08/2016,0.415
06/07/2016,0.4239
06/06/2016,0.4269
06/03/2016,0.433
06/02/2016,0.4311
06/01/2016,0.4335
05/31/2016,0.4313
05/30/2016,0.4279
05/27/2016,0.4332
05/26/2016,0.4329
05/25/2016,0.4304
05/24/2016,0.4277
05/23/2016,0.428
05/20/2016,0.4226
05/19/2016,0.4262
05/18/2016,0.4288
05/17/2016,0.4264
05/16/2016,0.4288
05/13/2016,0.4304
05/12/2016,0.4282
05/11/2016,0.4227
05/10/2016,0.4234
05/09/2016,0.4273
05/06/2016,0.4272
05/05/2016,0.4328
05/04/2016,0.4353
05/03/2016,0.4379
05/02/2016,0.4368
04/29/2016,0.4268
04/28/2016,0.4286
04/27/2016,0.4321
04/26/2016,0.4328
04/25/2016,0.4335
04/22/2016,0.4326
04/21/2016,0.4303
04/20/2016,0.4349
04/19/2016,0.4352
04/18/2016,0.4401
04/15/2016,0.428
04/14/2016,0.4231
04/13/2016,0.4249
04/12/2016,0.4272
04/11/2016,0.4259
04/08/2016,0.4367
04/07/2016,0.4433
04/06/2016,0.4377
04/05/2016,0.4413
04/04/2016,0.4349
04/01/2016,0.4275
03/31/2016,0.4347
03/30/2016,0.4336
03/29/2016,0.4335
03/28/2016,0.4304
03/25/2016,0.4338
03/24/2016,0.4339
03/23/2016,0.4345
03/22/2016,0.4259
03/21/2016,0.4299
03/18/2016,0.4318
03/17/2016,0.4359
03/16/2016,0.4426
03/15/2016,0.4408
03/14/2016,0.4322
03/11/2016,0.4258
03/10/2016,0.4252
03/09/2016,0.4324
03/08/2016,0.4385
03/07/2016,0.4449
03/04/2016,0.443
03/03/2016,0.4428
03/02/2016,0.4493
03/01/2016,0.454
02/29/2016,0.4621
02/26/2016,0.4599
02/25/2016,0.4584
02/24/2016,0.4568
02/23/2016,0.4596
02/22/2016,0.4587
02/19/2016,0.4701
02/18/2016,0.4688
02/17/2016,0.4666
02/16/2016,0.4719
02/15/2016,0.4646
02/12/2016,0.4662
02/11/2016,0.4666
02/10/2016,0.461
02/09/2016,0.4547
02/08/2016,0.4551
02/05/2016,0.4558
02/04/2016,0.4572
02/03/2016,0.4548
02/02/2016,0.4573
02/01/2016,0.4559
01/29/2016,0.4608
01/28/2016,0.4724
01/27/2016,0.4742
01/26/2016,0.466
01/25/2016,0.4673
01/22/2016,0.4685
01/21/2016,0.4724
01/20/2016,0.4623
01/19/2016,0.4611
01/18/2016,0.4556
01/15/2016,0.4584
01/14/2016,0.4563
01/13/2016,0.4553
01/12/2016,0.4535
01/11/2016,0.4534
01/08/2016,0.4543
01/07/2016,0.4551
01/06/2016,0.4494
01/05/2016,0.4498
01/04/2016,0.455
01/01/2016,0.4478
12/31/2015,0.4472
12/30/2015,0.4505
12/29/2015,0.4435
12/28/2015,0.444
12/25/2015,0.4514
12/24/2015,0.4535
12/23/2015,0.452
12/22/2015,0.4576
12/21/2015,0.457
12/18/2015,0.4554
12/17/2015,0.4425
12/16/2015,0.4436
12/15/2015,0.4459
12/14/2015,0.4479
12/11/2015,0.4461
12/10/2015,0.4408
12/09/2015,0.4327
12/08/2015,0.4323
12/07/2015,0.4351
12/04/2015,0.4412
12/03/2015,0.4432
12/02/2015,0.4432
12/01/2015,0.4473
11/30/2015,0.445
11/27/2015,0.4417
11/26/2015,0.432
11/25/2015,0.4332
11/24/2015,0.4279
11/23/2015,0.4313
11/20/2015,0.429
11/19/2015,0.4323
11/18/2015,0.4344
11/17/2015,0.4386
11/16/2015,0.4391
11/13/2015,0.4432
11/12/2015,0.4344
11/11/2015,0.437
11/10/2015,0.4347
11/09/2015,0.4384
11/06/2015,0.4351
11/05/2015,0.4419
11/04/2015,0.4395
11/03/2015,0.4436
11/02/2015,0.4543
10/30/2015,0.4545
10/29/2015,0.4495
10/28/2015,0.4562
10/27/2015,0.4603
10/26/2015,0.4688
10/23/2015,0.4628
10/22/2015,0.4715
10/21/2015,0.4811
10/20/2015,0.481
10/19/2015,0.4778
10/16/2015,0.4835
10/15/2015,0.4693
10/14/2015,0.4714
10/13/2015,0.4773
10/12/2015,0.4651
10/09/2015,0.4654
10/08/2015,0.4647
10/07/2015,0.4731
10/06/2015,0.4654
10/05/2015,0.4654
10/02/2015,0.4693
10/01/2015,0.4754
09/30/2015,0.4636
09/29/2015,0.4796
09/28/2015,0.4816
09/25/2015,0.4669
09/24/2015,0.4673
09/23/2015,0.5038
09/22/2015,0.4889
09/21/2015,0.4845
09/18/2015,0.4832
09/17/2015,0.4821
09/16/2015,0.4701
09/15/2015,0.4712
09/14/2015,0.466
09/11/2015,0.4746
09/10/2015,0.4704
09/09/2015,0.4603
09/08/2015,0.4639
09/07/2015,0.4616
09/04/2015,0.4624
09/03/2015,0.4516
09/02/2015,0.4558
09/01/2015,0.4469
08/31/2015,0.4374
08/28/2015,0.4322
08/27/2015,0.4283
08/26/2015,0.4293
08/25/2015,0.4396
08/24/2015,0.4328
08/21/2015,0.4271
08/20/2015,0.4204
08/19/2015,0.4213
08/18/2015,0.4185
08/17/2015,0.4239
08/14/2015,0.4232
08/13/2015,0.4281
08/12/2015,0.4265
08/11/2015,0.4196
08/10/2015,0.4196
08/07/2015,0.4245
08/06/2015,0.4274
08/05/2015,0.4222
08/04/2015,0.4184
08/03/2015,0.4183
07/31/2015,0.4185
07/30/2015,0.4127
07/29/2015,0.4085
07/28/2015,0.4112
07/27/2015,0.4116
07/24/2015,0.4087
07/23/2015,0.4018
07/22/2015,0.3952
07/21/2015,0.3909
07/20/2015,0.3881
07/17/2015,0.3901
07/16/2015,0.3867
07/15/2015,0.3848
07/14/2015,0.3877
07/13/2015,0.3876
07/10/2015,0.3944
07/09/2015,0.3956
07/08/2015,0.3936
07/07/2015,0.3905
07/06/2015,0.3887
07/03/2015,0.3926
07/02/2015,0.3889
07/01/2015,0.3969
06/30/2015,0.3953
06/29/2015,0.3966
06/26/2015,0.3991
06/25/2015,0.4004
06/24/2015,0.3948
06/23/2015,0.3933
06/22/2015,0.3979
06/19/2015,0.4007
06/18/2015,0.3927
06/17/2015,0.3988
06/16/2015,0.3981
06/15/2015,0.4031
06/12/2015,0.4018
06/11/2015,0.3941
06/10/2015,0.4017
06/09/2015,0.3982
06/08/2015,0.3984
06/05/2015,0.395
06/04/2015,0.4042
06/03/2015,0.404
06/02/2015,0.3996
06/01/2015,0.3982
05/29/2015,0.4088
05/28/2015,0.4051
05/27/2015,0.4045
05/26/2015,0.4066
05/25/2015,0.4055
05/22/2015,0.4045
05/21/2015,0.4016
05/20/2015,0.3962
05/19/2015,0.4032
05/18/2015,0.4061
05/15/2015,0.4103
05/14/2015,0.4062
05/13/2015,0.4116
05/12/2015,0.4035
05/11/2015,0.4044
05/08/2015,0.3982
05/07/2015,0.4061
05/06/2015,0.4081
05/05/2015,0.4032
05/04/2015,0.4064
05/01/2015,0.3958
04/30/2015,0.4002
04/29/2015,0.3936
04/28/2015,0.3849
04/27/2015,0.3776
04/24/2015,0.3803
04/23/2015,0.3789
04/22/2015,0.3811
04/21/2015,0.3848
04/20/2015,0.3847
04/17/2015,0.3876
04/16/2015,0.3897
04/15/2015,0.3875
04/14/2015,0.3854
04/13/2015,0.3855
04/10/2015,0.3797
04/09/2015,0.3771
04/08/2015,0.3785
04/07/2015,0.3872
04/06/2015,0.3928
04/03/2015,0.3924
04/02/2015,0.3911
04/01/2015,0.394
03/31/2015,0.3963
03/30/2015,0.4029
03/27/2015,0.4073
03/26/2015,0.4024
03/25/2015,0.4084
03/24/2015,0.3995
03/23/2015,0.3978
03/20/2015,0.4021
03/19/2015,0.407
03/18/2015,0.3927
03/17/2015,0.3897
03/16/2015,0.3924
03/13/2015,0.3956
03/12/2015,0.3906
03/11/2015,0.3815
03/10/2015,0.3837
03/09/2015,0.3936
03/06/2015,0.3873
03/05/2015,0.3888
03/04/2015,0.3831
03/03/2015,0.3801
03/02/2015,0.3762
02/27/2015,0.3731
02/26/2015,0.3798
02/25/2015,0.3812
02/24/2015,0.3734
02/23/2015,0.3779
02/20/2015,0.3801
02/19/2015,0.3779
02/18/2015,0.3772
02/17/2015,0.3769
02/16/2015,0.3747
02/13/2015,0.3732
02/12/2015,0.3694
02/11/2015,0.375
02/10/2015,0.3738
02/09/2015,0.3636
02/06/2015,0.3647
02/05/2015,0.3648
02/04/2015,0.3605
02/03/2015,0.3585
02/02/2015,0.3565
01/30/2015,0.3469
01/29/2015,0.3338
01/28/2015,0.3291
01/27/2015,0.3327
01/26/2015,0.3318
01/23/2015,0.3326
01/22/2015,0.3354
01/21/2015,0.3441
01/20/2015,0.3407
01/19/2015,0.3479
01/16/2015,0.3469
01/15/2015,0.3474
01/14/2015,0.3431
01/13/2015,0.3392
01/12/2015,0.3437
01/09/2015,0.3446
01/08/2015,0.3501
01/07/2015,0.3489
01/06/2015,0.3481
01/05/2015,0.3569
01/02/2015,0.3546
01/01/2015,0.3552
12/31/2014,0.3553
12/30/2014,0.3562
12/29/2014,0.3624
12/26/2014,0.3571
12/25/2014,0.3628
12/24/2014,0.3615
12/23/2014,0.3635
12/22/2014,0.3588
12/19/2014,0.3613
12/18/2014,0.3592
12/17/2014,0.3652
12/16/2014,0.3688
12/15/2014,0.3603
12/12/2014,0.3603
12/11/2014,0.3637
12/10/2014,0.3652
12/09/2014,0.3641
12/08/2014,0.3633
12/05/2014,0.3626
12/04/2014,0.3672
12/03/2014,0.3626
12/02/2014,0.3654
12/01/2014,0.3688
11/28/2014,0.3651
11/27/2014,0.3652
11/26/2014,0.3663
11/25/2014,0.3721
11/24/2014,0.376
11/21/2014,0.3697
11/20/2014,0.3803
11/19/2014,0.3801
11/18/2014,0.385
11/17/2014,0.3844
11/14/2014,0.3853
11/13/2014,0.3821
11/12/2014,0.3762
11/11/2014,0.3765
11/10/2014,0.374
11/07/2014,0.3759
11/06/2014,0.3712
11/05/2014,0.3681
11/04/2014,0.3659
11/03/2014,0.3674
10/31/2014,0.3661
10/30/2014,0.3588
10/29/2014,0.3651
10/28/2014,0.3751
10/27/2014,0.382
10/24/2014,0.3732
10/23/2014,0.3819
10/22/2014,0.3765
10/21/2014,0.3765
10/20/2014,0.3752
10/17/2014,0.3734
10/16/2014,0.3773
10/15/2014,0.3758
10/14/2014,0.365
10/13/2014,0.37
10/10/2014,0.3697
10/09/2014,0.3703
10/08/2014,0.3699
10/07/2014,0.3713
10/06/2014,0.3749
10/03/2014,0.3789
10/02/2014,0.3871
10/01/2014,0.3854
09/30/2014,0.3806
09/29/2014,0.38
09/26/2014,0.3738
09/25/2014,0.3794
09/24/2014,0.3743
09/23/2014,0.3795
09/22/2014,0.3778
09/19/2014,0.3726
09/18/2014,0.3741
09/17/2014,0.3656
09/16/2014,0.3637
09/15/2014,0.366
09/12/2014,0.3678
09/11/2014,0.3605
09/10/2014,0.3618
09/09/2014,0.3602
09/08/2014,0.358
09/05/2014,0.3573
09/04/2014,0.3579
09/03/2014,0.3597
09/02/2014,0.3626
09/01/2014,0.3627
08/29/2014,0.3621
08/28/2014,0.3626
08/27/2014,0.3657
08/26/2014,0.3665
08/25/2014,0.3703
08/22/2014,0.3695
08/21/2014,0.3692
08/20/2014,0.3649
08/19/2014,0.3649
08/18/2014,0.3669
08/15/2014,0.3686
08/14/2014,0.3683
08/13/2014,0.3704
08/12/2014,0.3681
08/11/2014,0.368
08/08/2014,0.3647
08/07/2014,0.3674
08/06/2014,0.3632
08/05/2014,0.3636
08/04/2014,0.3608
08/01/2014,0.3606
07/31/2014,0.3606
07/30/2014,0.3593
07/29/2014,0.3568
07/28/2014,0.357
07/25/2014,0.3588
07/24/2014,0.3582
07/23/2014,0.3582
07/22/2014,0.3576
07/21/2014,0.3586
07/18/2014,0.3598
07/17/2014,0.3617
07/16/2014,0.359
07/15/2014,0.3574
07/14/2014,0.3579
07/11/2014,0.3596
07/10/2014,0.3594
07/09/2014,0.3599
07/08/2014,0.3579
07/07/2014,0.3608
07/04/2014,0.3574
07/03/2014,0.3572
07/02/2014,0.3599
07/01/2014,0.3571
06/30/2014,0.3608
06/27/2014,0.3591
06/26/2014,0.3594
06/25/2014,0.3601
06/24/2014,0.364
06/23/2014,0.3629
06/20/2014,0.3648
06/19/2014,0.3651
06/18/2014,0.3706
06/17/2014,0.3769
06/16/2014,0.3731
06/13/2014,0.3711
06/12/2014,0.3731
06/11/2014,0.3725
06/10/2014,0.3724
06/09/2014,0.3733
06/06/2014,0.3781
06/05/2014,0.378
06/04/2014,0.3801
06/03/2014,0.38
06/02/2014,0.3798
05/30/2014,0.3753
05/29/2014,0.3727
05/28/2014,0.3739
05/27/2014,0.3762
05/26/2014,0.373
05/23/2014,0.3731
05/22/2014,0.3726
05/21/2014,0.3714
05/20/2014,0.3724
05/19/2014,0.3721
05/16/2014,0.3731
05/15/2014,0.3729
05/14/2014,0.3717
05/13/2014,0.3741
05/12/2014,0.3748
05/09/2014,0.3753
05/08/2014,0.375
05/07/2014,0.3752
05/06/2014,0.3758
05/05/2014,0.3765
05/02/2014,0.3743
05/01/2014,0.3757
04/30/2014,0.3748
04/29/2014,0.3721
04/28/2014,0.3707
04/25/2014,0.3725
04/24/2014,0.3694
04/23/2014,0.3712
04/22/2014,0.3735
04/21/2014,0.373
04/18/2014,0.3737
04/17/2014,0.3735
04/16/2014,0.3751
04/15/2014,0.3752
04/14/2014,0.3713
04/11/2014,0.3739
04/10/2014,0.3693
04/09/2014,0.3704
04/08/2014,0.3685
04/07/2014,0.3697
04/04/2014,0.3732
04/03/2014,0.3798
04/02/2014,0.3804
04/01/2014,0.3784
03/31/2014,0.3794
03/28/2014,0.3761
03/27/2014,0.3764
03/26/2014,0.3807
03/25/2014,0.3833
03/24/2014,0.3856
03/21/2014,0.384
03/20/2014,0.3836
03/19/2014,0.3893
03/18/2014,0.3928
03/17/2014,0.3948
03/14/2014,0.3931
03/13/2014,0.3961
03/12/2014,0.3967
03/11/2014,0.3967
03/10/2014,0.3953
03/07/2014,0.391
03/06/2014,0.3887
03/05/2014,0.3867
03/04/2014,0.3896
03/03/2014,0.3872
02/28/2014,0.3905
02/27/2014,0.3869
02/26/2014,0.3882
02/25/2014,0.3879
02/24/2014,0.388
02/21/2014,0.3864
02/20/2014,0.3889
02/19/2014,0.3939
02/18/2014,0.3967
02/17/2014,0.3933
02/14/2014,0.3923
02/13/2014,0.3938
02/12/2014,0.3961
02/11/2014,0.3919
02/10/2014,0.3934
02/07/2014,0.3857
02/06/2014,0.3839
02/05/2014,0.385
02/04/2014,0.3827
02/03/2014,0.3869
01/31/2014,0.3839
01/30/2014,0.3855
01/29/2014,0.3948
01/28/2014,0.3961
01/27/2014,0.3939
01/24/2014,0.3904
01/23/2014,0.3936
01/22/2014,0.3851
01/21/2014,0.383
01/20/2014,0.3794
01/17/2014,0.3819
01/16/2014,0.3825
01/15/2014,0.3828
01/14/2014,0.387
01/13/2014,0.3857
01/10/2014,0.3854
01/09/2014,0.3881
01/08/2014,0.3853
01/07/2014,0.3843
01/06/2014,0.3851
01/03/2014,0.3879
01/02/2014,0.3885
01/01/2014,0.3895
12/31/2013,0.3891
12/30/2013,0.3891
12/27/2013,0.38
12/26/2013,0.3828
12/25/2013,0.3833
12/24/2013,0.3828
12/23/2013,0.383
12/20/2013,0.386
12/19/2013,0.3822
12/18/2013,0.3818
12/17/2013,0.3799
12/16/2013,0.3786
12/13/2013,0.3774
12/12/2013,0.3783
12/11/2013,0.3806
12/10/2013,0.3779
12/09/2013,0.3779
12/06/2013,0.3785
12/05/2013,0.3839
12/04/2013,0.3865
12/03/2013,0.3896
12/02/2013,0.385
11/29/2013,0.3809
11/28/2013,0.3796
11/27/2013,0.3815
11/26/2013,0.377
11/25/2013,0.3741
11/22/2013,0.3756
11/21/2013,0.3788
11/20/2013,0.3713
11/19/2013,0.3729
11/18/2013,0.3696
11/15/2013,0.3791
11/14/2013,0.3768
11/13/2013,0.3785
11/12/2013,0.3768
11/11/2013,0.3792
11/08/2013,0.3767
11/07/2013,0.3814
11/06/2013,0.3839
11/05/2013,0.3812
11/04/2013,0.3774
11/01/2013,0.3785
10/31/2013,0.3765
10/30/2013,0.3706
10/29/2013,0.3705
10/28/2013,0.3696
10/25/2013,0.3715
10/24/2013,0.3758
10/23/2013,0.3705
10/22/2013,0.3685
10/21/2013,0.3673
10/18/2013,0.3677
10/17/2013,0.3629
10/16/2013,0.3631
10/15/2013,0.3622
10/14/2013,0.3652
10/11/2013,0.3633
10/10/2013,0.361
10/09/2013,0.368
10/08/2013,0.3698
10/07/2013,0.3694
10/04/2013,0.3696
10/03/2013,0.3701
10/02/2013,0.3662
10/01/2013,0.3698
09/30/2013,0.3692
09/27/2013,0.3768
09/26/2013,0.3753
09/25/2013,0.3706
09/24/2013,0.3681
09/23/2013,0.3719
09/20/2013,0.374
09/19/2013,0.3778
09/18/2013,0.3755
09/17/2013,0.3819
09/16/2013,0.3854
09/13/2013,0.3848
09/12/2013,0.3867
09/11/2013,0.3848
09/10/2013,0.3859
09/09/2013,0.3788
09/06/2013,0.3795
09/05/2013,0.3795
09/04/2013,0.3893
09/03/2013,0.3886
09/02/2013,0.3911
08/30/2013,0.3896
08/29/2013,0.3878
08/28/2013,0.3853
08/27/2013,0.3943
08/26/2013,0.3947
08/23/2013,0.3907
08/22/2013,0.3992
08/21/2013,0.4023
08/20/2013,0.4024
08/19/2013,0.4079
08/16/2013,0.4044
08/15/2013,0.3962
08/14/2013,0.3942
08/13/2013,0.393
08/12/2013,0.3888
08/09/2013,0.3881
08/08/2013,0.386
08/07/2013,0.3909
08/06/2013,0.3883
08/05/2013,0.3886
08/02/2013,0.3848
08/01/2013,0.3868
07/31/2013,0.3865
07/30/2013,0.3839
07/29/2013,0.3816
07/26/2013,0.3802
07/25/2013,0.3806
07/24/2013,0.3793
07/23/2013,0.3769
07/22/2013,0.3763
07/19/2013,0.3767
07/18/2013,0.3717
07/17/2013,0.3714
07/16/2013,0.3763
07/15/2013,0.3669
07/12/2013,0.3746
07/11/2013,0.3721
07/10/2013,0.372
07/09/2013,0.3655
07/08/2013,0.3688
07/05/2013,0.3605
07/04/2013,0.3682
07/03/2013,0.3709
07/02/2013,0.3684
07/01/2013,0.3655
06/28/2013,0.3673
06/27/2013,0.3634
06/26/2013,0.3582
06/25/2013,0.3635
06/24/2013,0.3635
06/21/2013,0.3702
06/20/2013,0.3764
06/19/2013,0.3859
06/18/2013,0.3802
06/17/2013,0.3792
06/14/2013,0.3757
06/13/2013,0.3696
06/12/2013,0.3734
06/11/2013,0.3693
06/10/2013,0.3726
06/07/2013,0.3699
06/06/2013,0.3705
06/05/2013,0.3662
06/04/2013,0.3674
06/03/2013,0.3664
05/31/2013,0.3648
05/30/2013,0.3621
05/29/2013,0.3576
05/28/2013,0.3514
05/27/2013,0.3515
05/24/2013,0.3517
05/23/2013,0.3508
05/22/2013,0.3519
05/21/2013,0.3519
05/20/2013,0.3494
05/17/2013,0.3479
05/16/2013,0.347
05/15/2013,0.3466
05/14/2013,0.3449
05/13/2013,0.3462
05/10/2013,0.3485
05/09/2013,0.3481
05/08/2013,0.3485
05/07/2013,0.3436
05/06/2013,0.3451
05/03/2013,0.3464
05/02/2013,0.3466
05/01/2013,0.3469
04/30/2013,0.3468
04/29/2013,0.3449
04/26/2013,0.3416
04/25/2013,0.3417
04/24/2013,0.3414
04/23/2013,0.3425
04/22/2013,0.3456
04/19/2013,0.3451
04/18/2013,0.3468
04/17/2013,0.345
04/16/2013,0.3472
04/15/2013,0.3464
04/12/2013,0.345
04/11/2013,0.3461
04/10/2013,0.3435
04/09/2013,0.3468
04/08/2013,0.3466
04/05/2013,0.3471
04/04/2013,0.3487
04/03/2013,0.3484
04/02/2013,0.3474
04/01/2013,0.3469
03/29/2013,0.3459
03/28/2013,0.3458
03/27/2013,0.3434
03/26/2013,0.3458
03/25/2013,0.3443
03/22/2013,0.3462
03/21/2013,0.344
03/20/2013,0.3403
03/19/2013,0.34
03/18/2013,0.3434
03/15/2013,0.3437
03/14/2013,0.3405
03/13/2013,0.343
03/12/2013,0.3437
03/11/2013,0.3417
03/08/2013,0.3404
03/07/2013,0.3464
03/06/2013,0.3437
03/05/2013,0.3448
03/04/2013,0.3463
03/01/2013,0.344
02/28/2013,0.3439
02/27/2013,0.3469
02/26/2013,0.3479
02/25/2013,0.3465
02/22/2013,0.348
02/21/2013,0.3477
02/20/2013,0.3503
02/19/2013,0.3533
02/18/2013,0.3536
02/15/2013,0.3552
02/14/2013,0.3539
02/13/2013,0.3588
02/12/2013,0.3597
02/11/2013,0.3586
02/08/2013,0.3563
02/07/2013,0.3567
02/06/2013,0.3616
02/05/2013,0.3626
02/04/2013,0.3638
02/01/2013,0.3646
01/31/2013,0.3643
01/30/2013,0.3636
01/29/2013,0.3613
01/28/2013,0.3617
01/25/2013,0.3677
01/24/2013,0.3673
01/23/2013,0.3662
01/22/2013,0.3669
01/21/2013,0.364
01/18/2013,0.3653
01/17/2013,0.3665
01/16/2013,0.367
01/15/2013,0.3656
01/14/2013,0.369
01/11/2013,0.3682
01/10/2013,0.3673
01/09/2013,0.3642
01/08/2013,0.3642
01/07/2013,0.3629
01/04/2013,0.3632
01/03/2013,0.3663
01/02/2013,0.3686
01/01/2013,0.3689
12/31/2012,0.3688
12/28/2012,0.3667
12/27/2012,0.3666
12/26/2012,0.3664
12/25/2012,0.3704
12/24/2012,0.3711
12/21/2012,0.3728
12/20/2012,0.3707
12/19/2012,0.3717
12/18/2012,0.3732
12/17/2012,0.3742
12/14/2012,0.3709
12/13/2012,0.3698
12/12/2012,0.3687
12/11/2012,0.3681
12/10/2012,0.3664
12/07/2012,0.3658
12/06/2012,0.3676
12/05/2012,0.3731
12/04/2012,0.3758
12/03/2012,0.376
11/30/2012,0.3765
11/29/2012,0.3688
11/28/2012,0.368
11/27/2012,0.3652
11/26/2012,0.3687
11/23/2012,0.3676
11/22/2012,0.3699
11/21/2012,0.3676
11/20/2012,0.3625
11/19/2012,0.362
11/16/2012,0.3589
11/15/2012,0.3589
11/14/2012,0.3589
11/13/2012,0.3566
11/12/2012,0.3569
11/09/2012,0.3564
11/08/2012,0.3566
11/07/2012,0.3547
11/06/2012,0.3556
11/05/2012,0.355
11/02/2012,0.3542
11/01/2012,0.3579
10/31/2012,0.3563
10/30/2012,0.3543
10/29/2012,0.3525
10/26/2012,0.3511
10/25/2012,0.3507
10/24/2012,0.3524
10/23/2012,0.3538
10/22/2012,0.357
10/19/2012,0.3579
10/18/2012,0.3599
10/17/2012,0.3603
10/16/2012,0.3596
10/15/2012,0.3562
10/12/2012,0.3567
10/11/2012,0.3577
10/10/2012,0.3554
10/09/2012,0.355
10/08/2012,0.3553
10/05/2012,0.3573
10/04/2012,0.3544
10/03/2012,0.3512
10/02/2012,0.3552
10/01/2012,0.3535
09/28/2012,0.3541
09/27/2012,0.3559
09/26/2012,0.3536
09/25/2012,0.3536
09/24/2012,0.3524
09/21/2012,0.3526
09/20/2012,0.3525
09/19/2012,0.3548
09/18/2012,0.3546
09/17/2012,0.3559
09/14/2012,0.354
09/13/2012,0.3533
09/12/2012,0.3531
09/11/2012,0.3499
09/10/2012,0.3496
09/07/2012,0.3551
09/06/2012,0.3472
09/05/2012,0.3497
09/04/2012,0.3516
09/03/2012,0.3496
08/31/2012,0.3496
08/30/2012,0.3515
08/29/2012,0.3522
08/28/2012,0.3502
08/27/2012,0.3477
08/24/2012,0.3477
08/23/2012,0.3471
08/22/2012,0.3445
08/21/2012,0.3429
08/20/2012,0.3409
08/17/2012,0.3408
08/16/2012,0.3396
08/15/2012,0.3397
08/14/2012,0.3411
08/13/2012,0.3403
08/10/2012,0.3409
08/09/2012,0.3404
08/08/2012,0.344
08/07/2012,0.3429
08/06/2012,0.3407
08/03/2012,0.3391
08/02/2012,0.3388
08/01/2012,0.3383
07/31/2012,0.3411
07/30/2012,0.3379
07/27/2012,0.3348
07/26/2012,0.3359
07/25/2012,0.3347
07/24/2012,0.3347
07/23/2012,0.3353
07/20/2012,0.3337
07/19/2012,0.3323
07/18/2012,0.3318
07/17/2012,0.333
07/16/2012,0.3348
07/13/2012,0.3342
07/12/2012,0.334
07/11/2012,0.3331
07/10/2012,0.3334
07/09/2012,0.3344
07/06/2012,0.3317
07/05/2012,0.3335
07/04/2012,0.3385
07/03/2012,0.338
07/02/2012,0.3325
06/29/2012,0.337
06/28/2012,0.3433
06/27/2012,0.3437
06/26/2012,0.3446
06/25/2012,0.3433
06/22/2012,0.3471
06/21/2012,0.3449
06/20/2012,0.3437
06/19/2012,0.3412
06/18/2012,0.344
06/15/2012,0.344
06/14/2012,0.3461
06/13/2012,0.3463
06/12/2012,0.3441
06/11/2012,0.3413
06/08/2012,0.3341
06/07/2012,0.3365
06/06/2012,0.3354
06/05/2012,0.3309
06/04/2012,0.3389
06/01/2012,0.3333
05/31/2012,0.3307
05/30/2012,0.331
05/29/2012,0.3313
05/28/2012,0.3301
05/25/2012,0.3302
05/24/2012,0.3367
05/23/2012,0.3393
05/22/2012,0.3494
05/21/2012,0.344
05/18/2012,0.3392
05/17/2012,0.3352
05/16/2012,0.3347
05/15/2012,0.3335
05/14/2012,0.3368
05/11/2012,0.3356
05/10/2012,0.333
05/09/2012,0.3372
05/08/2012,0.3332
05/07/2012,0.331
05/04/2012,0.3319
05/03/2012,0.3321
05/02/2012,0.3346
05/01/2012,0.334
04/30/2012,0.3337
04/27/2012,0.3291
04/26/2012,0.3285
04/25/2012,0.3288
04/24/2012,0.3277
04/23/2012,0.3276
04/20/2012,0.3276
04/19/2012,0.3273
04/18/2012,0.3267
04/17/2012,0.324
04/16/2012,0.3215
04/13/2012,0.3174
04/12/2012,0.3168
04/11/2012,0.3159
04/10/2012,0.3158
04/09/2012,0.3145
04/06/2012,0.315
04/05/2012,0.3149
04/04/2012,0.3175
04/03/2012,0.3187
04/02/2012,0.3227
03/30/2012,0.3208
03/29/2012,0.317
03/28/2012,0.3178
03/27/2012,0.3194
03/26/2012,0.3202
03/23/2012,0.3145
03/22/2012,0.3144
03/21/2012,0.3159
03/20/2012,0.3149
03/19/2012,0.3181
03/16/2012,0.314
03/15/2012,0.311
03/14/2012,0.3098
03/13/2012,0.3145
03/12/2012,0.3167
03/09/2012,0.3144
03/08/2012,0.3153
03/07/2012,0.3126
03/06/2012,0.3078
03/05/2012,0.3093
03/02/2012,0.3086
03/01/2012,0.3073
